Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Fruit,Category,Item,Metric,Domain,Domain Category,Value,CV (%),use,name,code,Value_numeric,CV_numeric
CENSUS,2022,YEAR,NA,COUNTY,WYOMING,56,WEST,30,TETON,39,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(H),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),963,5.6,NA,NA,NA,963,5.6
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"3,195",5.9,NA,NA,NA,NA,5.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"46,265",25.3,NA,NA,NA,NA,25.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"2,514",20,NA,NA,NA,NA,20
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"4,231",13,NA,NA,NA,NA,13
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"3,396",8.6,NA,NA,NA,NA,8.6
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"10,146",50.5,NA,NA,NA,NA,50.5
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,"70,709",15.4,NA,NA,NA,NA,15.4
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"1,199",6.2,NA,NA,NA,NA,6.2
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"3,729",5.3,NA,NA,NA,NA,5.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"46,931",25,NA,NA,NA,NA,25
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"2,758",19.1,NA,NA,NA,NA,19.1
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"4,441",12.7,NA,NA,NA,NA,12.7
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"3,942",7.9,NA,NA,NA,NA,7.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"10,461",47.6,NA,NA,NA,NA,47.6
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,"73,462",15.3,NA,NA,NA,NA,15.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),236,13.2,NA,NA,NA,236,13.2
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),535,5.1,NA,NA,NA,535,5.1
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),666,4.2,NA,NA,NA,666,4.2
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),244,34.1,NA,NA,NA,244,34.1
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),210,37.3,NA,NA,NA,210,37.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),547,9.9,NA,NA,NA,547,9.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),315,(H),NA,NA,NA,315,NA
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,"2,753",15.5,NA,NA,NA,NA,15.5
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"4,690",6.4,NA,NA,NA,NA,6.4
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"1,812",6.1,NA,NA,NA,NA,6.1
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),161,25.4,NA,NA,NA,161,25.4
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),146,17.2,NA,NA,NA,146,17.2
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),131,11.9,NA,NA,NA,131,11.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),510,7.3,NA,NA,NA,510,7.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),146,44,NA,NA,NA,146,44
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,"7,596",5.7,NA,NA,NA,NA,5.7
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"5,508",7,NA,NA,NA,NA,7
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"1,884",5.7,NA,NA,NA,NA,5.7
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),161,25.4,NA,NA,NA,161,25.4
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),147,18.3,NA,NA,NA,147,18.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),131,11.9,NA,NA,NA,131,11.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),514,7.3,NA,NA,NA,514,7.3
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),146,44,NA,NA,NA,146,44
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,"8,491",5.8,NA,NA,NA,NA,5.8
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"1,270",13.7,NA,NA,NA,NA,13.7
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),562,6.4,NA,NA,NA,562,6.4
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),17,27.9,NA,NA,NA,17,27.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),43,19,NA,NA,NA,43,19
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),22,40.9,NA,NA,NA,22,40.9
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),200,8.2,NA,NA,NA,200,8.2
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),16,72.6,NA,NA,NA,16,72.6
CENSUS,2022,YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,"2,130",8.4,NA,NA,NA,NA,8.4
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,162,16.9,NA,NA,NA,162,16.9
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,171,17.5,NA,NA,NA,171,17.5
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,9,80,NA,NA,NA,9,80
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,107,19.7,NA,NA,NA,107,19.7
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,119,17.5,NA,NA,NA,119,17.5
CENSUS,2022,YEAR,NA,STATE,ALABAMA,1,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,18,26.9,NA,NA,NA,18,26.9
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,11,(L),NA,NA,NA,11,NA
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,14,(L),NA,NA,NA,14,NA
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,45,(L),NA,NA,NA,45,NA
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,50,(L),NA,NA,NA,50,NA
CENSUS,2022,YEAR,NA,STATE,ALASKA,2,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,8,(L),NA,NA,NA,8,NA
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,29.4,NA,NA,NA,3,29.4
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,33.8,NA,NA,NA,4,33.8
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,93.3,NA,NA,NA,1,93.3
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,16,25.8,NA,NA,NA,16,25.8
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,24,15.8,NA,NA,NA,24,15.8
CENSUS,2022,YEAR,NA,STATE,ARIZONA,4,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,9,38,NA,NA,NA,9,38
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,116,33.4,NA,NA,NA,116,33.4
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,128,33,NA,NA,NA,128,33
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,12,42.1,NA,NA,NA,12,42.1
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,71,36,NA,NA,NA,71,36
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,80,35.7,NA,NA,NA,80,35.7
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,5,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,24,34.2,NA,NA,NA,24,34.2
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),138,(H),NA,NA,NA,138,NA
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"35,019",32.5,NA,NA,NA,NA,32.5
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"1,699",31,NA,NA,NA,NA,31
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),370,31.6,NA,NA,NA,370,31.6
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"8,154",68.4,NA,NA,NA,NA,68.4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,"46,093",21.8,NA,NA,NA,NA,21.8
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),46,45.6,NA,NA,NA,46,45.6
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),165,91.9,NA,NA,NA,165,91.9
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"35,457",32.1,NA,NA,NA,NA,32.1
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),676,42.5,NA,NA,NA,676,42.5
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"1,736",30.8,NA,NA,NA,NA,30.8
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),409,31.8,NA,NA,NA,409,31.8
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"8,323",65.6,NA,NA,NA,NA,65.6
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,"46,813",21.9,NA,NA,NA,NA,21.9
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),27,23.5,NA,NA,NA,27,23.5
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),438,6.4,NA,NA,NA,438,6.4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),38,83.7,NA,NA,NA,38,83.7
